"January 2015","3915 Waste, Parings And Scrap, Of Plastics","San Diego, CA","358,665"
"January 2015","3915 Waste, Parings And Scrap, Of Plastics","San Francisco, CA","3,791,791"
"January 2015","3915 Waste, Parings And Scrap, Of Plastics","San Juan, PR","136,306"
"January 2015","3915 Waste, Parings And Scrap, Of Plastics","Savannah, GA","2,135,604"
"January 2015","3915 Waste, Parings And Scrap, Of Plastics","Seattle, WA","2,468,900"
"January 2015","3915 Waste, Parings And Scrap, Of Plastics","St. Albans, VT","301,439"
"January 2015","3915 Waste, Parings And Scrap, Of Plastics","Tampa, FL","721,628"
"January 2015","3915 Waste, Parings And Scrap, Of Plastics","Washington, DC","91,824"
"January 2015","3915 Waste, Parings And Scrap, Of Plastics","Wilmington, NC","756,509"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","All Districts","56,128,368"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Anchorage, AK","83,629"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Baltimore, MD","394,091"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Boston, MA","495,754"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Buffalo, NY","1,875,386"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Charleston, SC","3,729,417"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Chicago, IL","231,811"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Cleveland, OH","65,180"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Columbia-Snake, OR","83,450"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Dallas-Fort Worth, TX","7,846"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Detroit, MI","2,433,216"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Duluth, MN","342,688"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","El Paso, TX","281,906"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Great Falls, MT","116,190"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Honolulu, HI","65,020"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Houston-Galveston, TX","3,041,505"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Laredo, TX","802,019"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Los Angeles, CA","22,214,955"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Low Value","192,541"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Miami, FL","720,293"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Mobile, AL","233,087"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","New Orleans, LA","68,872"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","New York City, NY","5,326,256"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Nogales, AZ","26,351"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Norfolk, VA","2,359,229"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Ogdensburg, NY","1,145,992"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Pembina, ND","125,906"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Philadelphia, PA","9,181"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Portland, ME","29,018"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","San Diego, CA","311,959"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","San Francisco, CA","3,005,520"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","San Juan, PR","220,803"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Savannah, GA","2,696,620"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Seattle, WA","1,932,102"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","St. Albans, VT","323,179"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Tampa, FL","709,326"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Washington, DC","3,512"
"February 2015","3915 Waste, Parings And Scrap, Of Plastics","Wilmington, NC","424,558"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","All Districts","76,272,567"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Anchorage, AK","31,090"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Baltimore, MD","467,939"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Boston, MA","575,709"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Buffalo, NY","2,236,418"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Charleston, SC","5,287,938"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Chicago, IL","105,427"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Cleveland, OH","79,846"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Columbia-Snake, OR","12,500"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Dallas-Fort Worth, TX","29,200"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Detroit, MI","2,810,179"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Duluth, MN","140,936"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","El Paso, TX","300,802"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Great Falls, MT","96,184"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Honolulu, HI","122,627"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Houston-Galveston, TX","5,251,178"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Laredo, TX","1,282,038"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Los Angeles, CA","28,939,765"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Low Value","249,944"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Miami, FL","1,170,940"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Mobile, AL","337,611"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","New Orleans, LA","98,429"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","New York City, NY","7,101,431"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Nogales, AZ","50,366"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Norfolk, VA","2,869,267"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Ogdensburg, NY","1,743,752"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Pembina, ND","358,502"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Philadelphia, PA","40,799"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Portland, ME","11,314"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","San Diego, CA","245,479"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","San Francisco, CA","5,944,600"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","San Juan, PR","345,437"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Savannah, GA","3,398,841"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Seattle, WA","3,027,622"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","St. Albans, VT","504,469"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Tampa, FL","568,413"
"March 2015","3915 Waste, Parings And Scrap, Of Plastics","Wilmington, NC","435,575"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","All Districts","82,840,429"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Anchorage, AK","273,052"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Baltimore, MD","361,378"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Boston, MA","661,188"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Buffalo, NY","2,456,375"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Charleston, SC","4,826,594"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Chicago, IL","87,250"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Cleveland, OH","200,775"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Dallas-Fort Worth, TX","34,870"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Detroit, MI","3,312,357"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Duluth, MN","178,282"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","El Paso, TX","362,021"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Great Falls, MT","77,898"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Honolulu, HI","100,730"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Houston-Galveston, TX","4,342,541"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Laredo, TX","1,031,263"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Los Angeles, CA","32,633,372"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Low Value","268,320"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Miami, FL","1,156,092"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Mobile, AL","392,828"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","New Orleans, LA","44,220"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","New York City, NY","8,054,938"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Nogales, AZ","17,750"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Norfolk, VA","3,502,067"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Ogdensburg, NY","1,126,112"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Pembina, ND","209,969"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Philadelphia, PA","34,436"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Portland, ME","19,977"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","San Diego, CA","361,649"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","San Francisco, CA","6,437,169"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","San Juan, PR","325,628"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Savannah, GA","3,689,847"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Seattle, WA","4,250,045"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","St. Albans, VT","730,961"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Tampa, FL","723,391"
"April 2015","3915 Waste, Parings And Scrap, Of Plastics","Wilmington, NC","555,084"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","All Districts","91,563,623"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Anchorage, AK","66,143"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Baltimore, MD","903,097"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Boston, MA","738,807"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Buffalo, NY","2,258,055"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Charleston, SC","5,966,851"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Chicago, IL","87,177"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Cleveland, OH","77,605"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Columbia-Snake, OR","8,000"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Detroit, MI","2,978,521"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Duluth, MN","218,155"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","El Paso, TX","253,221"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Great Falls, MT","192,704"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Honolulu, HI","96,510"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Houston-Galveston, TX","5,433,412"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Laredo, TX","977,417"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Los Angeles, CA","37,415,109"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Low Value","292,701"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Miami, FL","1,291,451"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Mobile, AL","234,577"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","New Orleans, LA","76,557"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","New York City, NY","8,394,946"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Nogales, AZ","66,030"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Norfolk, VA","3,706,250"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Ogdensburg, NY","1,162,473"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Pembina, ND","396,098"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Philadelphia, PA","91,245"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Portland, ME","19,061"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","San Diego, CA","243,152"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","San Francisco, CA","6,592,167"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","San Juan, PR","533,945"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Savannah, GA","3,872,961"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Seattle, WA","4,821,013"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","St. Albans, VT","445,125"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Tampa, FL","927,523"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Washington, DC","10,718"
"May 2015","3915 Waste, Parings And Scrap, Of Plastics","Wilmington, NC","714,846"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","All Districts","81,852,527"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Anchorage, AK","79,344"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Baltimore, MD","516,231"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Boston, MA","928,034"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Buffalo, NY","2,118,534"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Charleston, SC","4,788,862"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Chicago, IL","111,912"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Cleveland, OH","1,306,316"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Columbia-Snake, OR","42,000"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Detroit, MI","2,866,242"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Duluth, MN","86,379"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","El Paso, TX","446,795"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Great Falls, MT","88,744"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Honolulu, HI","88,000"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Houston-Galveston, TX","4,164,769"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Laredo, TX","1,081,754"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Los Angeles, CA","31,067,867"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Low Value","393,092"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Miami, FL","1,338,259"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Mobile, AL","607,917"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","New Orleans, LA","134,611"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","New York City, NY","6,694,696"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Nogales, AZ","22,946"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Norfolk, VA","3,586,497"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Ogdensburg, NY","1,144,499"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Pembina, ND","210,932"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Philadelphia, PA","101,167"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Portland, ME","28,659"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","San Diego, CA","232,124"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","San Francisco, CA","6,938,384"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","San Juan, PR","484,568"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Savannah, GA","4,381,812"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Seattle, WA","4,249,886"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","St. Albans, VT","246,238"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Tampa, FL","444,285"
"June 2015","3915 Waste, Parings And Scrap, Of Plastics","Wilmington, NC","830,172"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","All Districts","74,676,039"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Anchorage, AK","166,498"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Baltimore, MD","1,186,009"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Boston, MA","631,722"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Buffalo, NY","2,207,617"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Charleston, SC","4,725,677"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Chicago, IL","100,839"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Cleveland, OH","62,450"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Columbia-Snake, OR","62,336"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Detroit, MI","2,358,255"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Duluth, MN","238,720"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","El Paso, TX","280,833"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Great Falls, MT","99,853"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Honolulu, HI","78,220"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Houston-Galveston, TX","4,635,584"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Laredo, TX","1,098,068"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Los Angeles, CA","27,885,021"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Low Value","348,696"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Miami, FL","1,562,445"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Mobile, AL","121,222"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","New Orleans, LA","142,204"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","New York City, NY","7,130,268"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Nogales, AZ","2,984"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Norfolk, VA","3,293,474"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Ogdensburg, NY","1,460,688"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Pembina, ND","312,135"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Philadelphia, PA","26,079"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","San Diego, CA","251,687"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","San Francisco, CA","4,592,185"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","San Juan, PR","447,164"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Savannah, GA","3,652,235"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Seattle, WA","3,876,957"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","St. Albans, VT","277,448"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Tampa, FL","864,145"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Washington, DC","3,512"
"July 2015","3915 Waste, Parings And Scrap, Of Plastics","Wilmington, NC","492,809"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","All Districts","60,289,619"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Baltimore, MD","255,116"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Boston, MA","545,223"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Buffalo, NY","1,919,349"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Charleston, SC","3,891,280"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Chicago, IL","103,701"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Cleveland, OH","31,006"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Detroit, MI","2,331,257"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Duluth, MN","161,069"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","El Paso, TX","165,539"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Great Falls, MT","159,767"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Honolulu, HI","70,753"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Houston-Galveston, TX","3,675,497"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Laredo, TX","855,395"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Los Angeles, CA","22,442,328"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Low Value","311,580"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Miami, FL","664,960"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Mobile, AL","134,232"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","New Orleans, LA","219,322"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","New York City, NY","5,580,342"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Nogales, AZ","3,241"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Norfolk, VA","1,768,616"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Ogdensburg, NY","1,569,249"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Pembina, ND","317,477"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Philadelphia, PA","27,061"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Portland, ME","50,057"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","San Diego, CA","138,809"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","San Francisco, CA","4,256,439"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","San Juan, PR","366,113"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Savannah, GA","3,481,610"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Seattle, WA","3,562,264"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","St. Albans, VT","292,202"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Tampa, FL","633,089"
"August 2015","3915 Waste, Parings And Scrap, Of Plastics","Wilmington, NC","305,676"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","All Districts","59,841,678"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Anchorage, AK","33,110"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Baltimore, MD","2,944,914"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Boston, MA","550,561"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Buffalo, NY","1,717,929"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Charleston, SC","2,991,954"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Chicago, IL","208,469"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Cleveland, OH","66,940"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Columbia-Snake, OR","6,000"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Detroit, MI","2,397,809"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Duluth, MN","117,078"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","El Paso, TX","205,508"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Great Falls, MT","127,736"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Honolulu, HI","61,000"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Houston-Galveston, TX","3,464,615"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Laredo, TX","1,032,981"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Los Angeles, CA","19,311,877"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Low Value","352,904"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Miami, FL","763,206"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Mobile, AL","182,934"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","New Orleans, LA","119,043"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","New York City, NY","5,558,187"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Nogales, AZ","10,085"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Norfolk, VA","2,723,865"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Ogdensburg, NY","1,548,958"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Pembina, ND","191,708"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Philadelphia, PA","9,495"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Portland, ME","22,230"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","San Diego, CA","258,498"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","San Francisco, CA","4,845,309"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","San Juan, PR","534,964"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Savannah, GA","3,050,794"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Seattle, WA","3,287,585"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","St. Albans, VT","237,706"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Tampa, FL","650,324"
"September 2015","3915 Waste, Parings And Scrap, Of Plastics","Wilmington, NC","255,402"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","All Districts","65,998,349"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","Anchorage, AK","9,460"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","Baltimore, MD","229,535"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","Boston, MA","417,011"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","Buffalo, NY","1,694,276"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","Charleston, SC","2,950,840"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","Chicago, IL","239,511"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","Cleveland, OH","27,491"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","Columbia-Snake, OR","43,445"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","Detroit, MI","2,438,543"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","Duluth, MN","122,290"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","El Paso, TX","316,276"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","Great Falls, MT","65,396"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","Honolulu, HI","73,860"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","Houston-Galveston, TX","4,692,684"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","Laredo, TX","1,003,704"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","Los Angeles, CA","24,469,860"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","Low Value","429,900"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","Miami, FL","639,432"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","Mobile, AL","155,431"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","New Orleans, LA","232,259"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","New York City, NY","6,427,125"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","Nogales, AZ","15,519"
"October 2015","3915 Waste, Parings And Scrap, Of Plastics","Norfolk, VA","3,797,709"
